,Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACoS) ,Total Return on Advertising Spend (RoAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
909,2020-10-17,Puzzles - switzerland,USD,Puzzles - switzerland - MANU,Product,"asin=""B088QHZVS7""",-,b088qhzvs7,12,1,0.0833333333333333,1.21,1.21,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
910,2020-10-18,Puzzles - switzerland,USD,Puzzles - switzerland - MANU,Product,"asin=""B088QHZVS7""",-,b088qhzvs7,26,1,0.0384615384615385,1.62,1.62,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
911,2020-10-12,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,dog toy,PHRASE,dog toy bag,1,1,1.0,1.15,1.15,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
912,2020-10-10,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,dog toy,PHRASE,dog toys,803,7,0.0087173100871731,1.43571428571429,10.05,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
913,2020-10-11,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,dog toy,PHRASE,dog toys,60,1,0.0166666666666667,1.4,1.4,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
914,2020-10-12,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,dog toy,PHRASE,dog toys,39,1,0.0256410256410256,1.18,1.18,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
915,2020-10-13,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,dog toy,PHRASE,dog toys,34,1,0.0294117647058823,0.91,0.91,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
916,2020-10-12,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,dog toy,PHRASE,dunkin dog toy,1,1,1.0,1.12,1.12,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
917,2020-10-12,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,dog toy,PHRASE,loofa dog toy,1,1,1.0,1.17,1.17,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
918,2020-10-13,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,dog toy,PHRASE,vakum dog toy,1,1,1.0,0.9,0.9,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
919,2020-10-10,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,chew toy,PHRASE,puppy teething chew toys,3,1,0.333333333333333,1.37,1.37,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
920,2020-10-14,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,puppy toy,PHRASE,automatic puppy toy,2,1,0.5,1.18,1.18,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
921,2020-10-10,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,puppy toy,PHRASE,fillable puppy toys,1,1,1.0,1.29,1.29,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
922,2020-10-14,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,puppy toy,PHRASE,puppies toys for small dogs,1,1,1.0,1.15,1.15,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
923,2020-10-14,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,dog rope toy,PHRASE,dog rope toy,5,1,0.2,1.26,1.26,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
924,2020-10-15,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,dog rope toy,PHRASE,dog rope toy pumpkin,1,1,1.0,1.05,1.05,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
925,2020-10-13,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,dog chew,PHRASE,antler dog chew,19,1,0.0526315789473684,0.84,0.84,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
926,2020-10-13,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,dog chew,PHRASE,dog chew antlers,2,1,0.5,0.82,0.82,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
927,2020-10-11,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,dog rope,PHRASE,100 yard dog rope with hooks,2,1,0.5,0.96,0.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
928,2020-10-15,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,dog toy puppy,PHRASE,dog toys for puppies to keep busy,2,1,0.5,1.13,1.13,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
929,2020-10-10,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,toy aggressive chewer,PHRASE,dog squeaky toys for aggressive chewers,1,1,1.0,1.54,1.54,16.79,0.0917212626563431,10.9025974025974,1,1,1.0,1,0,16.79,0.0
930,2020-10-16,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,Product,"category=""Dog Toys""",-,b07zdbczf6,1,1,1.0,0.59,0.59,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
931,2020-10-17,Dog Chew Toy - blue stick bone,USD,Dog Chew Toy - blue stick bone - MANU,Product,"category=""Dog Toys""",-,b082mcg46j,2,1,0.5,0.73,0.73,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
932,2020-10-18,Dog Chew Toy - red blue suction cup,USD,Dog Chew Toy - red blue suction cup - MANU,Product,"category=""Dog Rope Toys""",-,b07wgln3wp,5,1,0.2,2.14,2.14,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
933,2020-10-11,Dog Chew Toy - red blue suction cup,USD,Dog Chew Toy - red blue suction cup - MANU,keywords,dogs toys,PHRASE,dog toy rope halloween,1,1,1.0,1.86,1.86,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
934,2020-10-11,Dog Chew Toy - red blue suction cup,USD,Dog Chew Toy - red blue suction cup - MANU,keywords,dogs toys,PHRASE,flashlight dog toy,1,1,1.0,1.69,1.69,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
935,2020-10-13,Dog Chew Toy - red blue suction cup,USD,Dog Chew Toy - red blue suction cup - MANU,keywords,dogs toys,PHRASE,vakum dog toy,1,1,1.0,1.86,1.86,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
936,2020-10-13,Dog Chew Toy - red blue suction cup,USD,Dog Chew Toy - red blue suction cup - MANU,keywords,dog food toy,PHRASE,dog food toy,4,1,0.25,1.25,1.25,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
937,2020-10-12,Dog Chew Toy - red blue suction cup,USD,Dog Chew Toy - red blue suction cup - MANU,keywords,dog toys for small dogs,PHRASE,dog toys small dogs,7,2,0.285714285714286,1.51,3.02,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
938,2020-10-13,Dog Chew Toy - red blue suction cup,USD,Dog Chew Toy - red blue suction cup - MANU,keywords,dog toys for small dogs,PHRASE,dog toys small dogs,11,1,0.0909090909090909,1.52,1.52,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
939,2020-10-12,Dog Chew Toy - corn molar,USD,Dog Chew Toy - corn molar - MANU,keywords,dog toys medium,BROAD,dog toy bundles for medium sized dogs,1,1,1.0,1.84,1.84,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
940,2020-10-18,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,toys for puppies,PHRASE,bag of toys for puppy,2,1,0.5,0.98,0.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
941,2020-10-17,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,toys for puppies,PHRASE,dog bite toys for puppy,1,1,1.0,1.46,1.46,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
942,2020-10-17,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,toys for puppies,PHRASE,nubbies toys for puppy,1,1,1.0,1.3,1.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
943,2020-10-17,Dog Chew Toy - corn molar suction cup,USD,Dog Chew Toy - corn molar suction cup - MANU,keywords,toys for puppies,PHRASE,tag toy for puppy,1,1,1.0,1.31,1.31,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
944,2020-10-17,Ballloons - macaron,USD,Ballloons - macaron MANU,keywords,unicorn birthday decorations,PHRASE,unicorn birthday decorations for girls,102,1,0.00980392156862745,0.71,0.71,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
945,2020-10-17,Ballloons - macaron,USD,Ballloons - macaron MANU,keywords,birthday decorations,PHRASE,girl 10 birthday decoration,1,1,1.0,0.72,0.72,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
946,2020-10-18,Ballloons - macaron,USD,Ballloons - macaron MANU,keywords,birthday decorations,PHRASE,princess birthday decoration,4,1,0.25,0.55,0.55,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
947,2020-10-16,Dog Chew Toy - corn molar,USD,Dog Chew Toy - corn molar - MANU,keywords,puppy toys,EXACT,puppy toys,191,1,0.00523560209424084,2.08,2.08,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
948,2020-10-17,Dog Chew Toy - corn molar,USD,Dog Chew Toy - corn molar - MANU,keywords,puppy toys,EXACT,puppy toys,58,3,0.0517241379310345,1.99666666666667,5.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
949,2020-10-18,Not grouped,USD,Dog Toys - red blue suction cup - Manual|TM,Dog Toys Dog Puzzle Toys for Dental Care Teeth Cleaning Dog Balls with Suction Cup for Boredom - Manual|7R-1FCN-IMB8,toys for dogs,BROAD,chewable dog toys,1,1,1.0,1.57,1.57,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
950,2020-10-18,Not grouped,USD,Dog Toys - red blue suction cup - Manual|TM,Dog Toys Dog Puzzle Toys for Dental Care Teeth Cleaning Dog Balls with Suction Cup for Boredom - Manual|7R-1FCN-IMB8,toys for dogs,BROAD,dog toy box,13,1,0.0769230769230769,1.02,1.02,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
951,2020-10-18,Not grouped,USD,Dog Toys - red blue suction cup - Manual|TM,Dog Toys Dog Puzzle Toys for Dental Care Teeth Cleaning Dog Balls with Suction Cup for Boredom - Manual|7R-1FCN-IMB8,toys for dogs,BROAD,toy chest for dogs,1,1,1.0,1.62,1.62,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
952,2020-10-18,Not grouped,USD,Dog Toys - red blue suction cup - Manual|TM,Dog Toys Dog Puzzle Toys for Dental Care Teeth Cleaning Dog Balls with Suction Cup for Boredom - Manual|7R-1FCN-IMB8,toys for dogs,BROAD,toys for blind dogs,1,1,1.0,1.76,1.76,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
953,2020-10-18,Not grouped,USD,Dog Toys - red blue suction cup - Manual|TM,Dog Toys Dog Puzzle Toys for Dental Care Teeth Cleaning Dog Balls with Suction Cup for Boredom - Manual|7R-1FCN-IMB8,toys for dogs,BROAD,wobble dog toy,2,1,0.5,1.71,1.71,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
954,2020-10-18,Not grouped,USD,Dog Toys - red blue suction cup - Manual|TM,Dog Toys Dog Puzzle Toys for Dental Care Teeth Cleaning Dog Balls with Suction Cup for Boredom - Manual|7R-1FCN-IMB8,indestructible dog toys for aggressive chewers,EXACT,indestructible dog toys for aggressive chewers,5,1,0.2,2.32,2.32,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
955,2020-10-08,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 jigsaw,1,1,1.0,2.05,2.05,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
956,2020-10-05,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 jigsaw puzzles,15,1,0.0666666666666667,0.68,0.68,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
957,2020-09-28,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 large piece puzzles for adults,5,2,0.4,1.375,2.75,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
958,2020-09-27,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece,8,1,0.125,1.03,1.03,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
959,2020-09-25,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece jigsaw puzzle,34,1,0.0294117647058823,1.56,1.56,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
960,2020-09-28,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece jigsaw puzzle,16,1,0.0625,1.55,1.55,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
961,2020-10-03,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece jigsaw puzzle,39,1,0.0256410256410256,1.21,1.21,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
962,2020-10-09,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece jigsaw puzzle,12,1,0.0833333333333333,0.81,0.81,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
963,2020-09-27,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece jigsaw puzzles,29,2,0.0689655172413793,1.15,2.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
964,2020-09-26,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece jigsaw puzzles for adults,8,1,0.125,1.51,1.51,18.99,0.0795155344918378,12.5761589403974,1,1,1.0,1,0,18.99,0.0
965,2020-09-27,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece jigsaw puzzles for adults,3,1,0.333333333333333,1.36,1.36,18.99,0.0716166403370195,13.9632352941176,1,1,1.0,1,0,18.99,0.0
966,2020-09-27,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece large piece puzzles,3,2,0.666666666666667,1.095,2.19,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
967,2020-09-25,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzle,225,1,0.00444444444444444,1.41,1.41,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
968,2020-09-26,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzle,258,3,0.0116279069767442,1.01,3.03,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
969,2020-09-27,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzle,176,3,0.0170454545454545,1.12333333333333,3.37,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
970,2020-09-23,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzle snow,5,1,0.2,1.22,1.22,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
971,2020-09-22,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles,9,1,0.111111111111111,1.91,1.91,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
972,2020-09-25,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles,70,1,0.0142857142857143,0.91,0.91,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
973,2020-09-26,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles,67,1,0.0149253731343284,0.71,0.71,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
974,2020-09-24,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles for adults,399,5,0.012531328320802,1.242,6.21,19.99,0.310655327663832,3.21900161030596,1,1,0.2,1,0,19.99,0.0
975,2020-09-25,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles for adults,689,9,0.0130624092888244,1.52555555555556,13.73,30.38,0.45194206714944,2.21267297887837,2,2,0.222222222222222,2,0,30.38,0.0
976,2020-09-26,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles for adults,545,7,0.0128440366972477,1.21714285714286,8.52,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
977,2020-09-27,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles for adults,901,15,0.0166481687014428,1.188,17.82,45.57,0.391046741277156,2.55723905723906,3,3,0.2,3,0,45.57,0.0
978,2020-09-28,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles for adults,416,2,0.00480769230769231,1.24,2.48,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
979,2020-09-29,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles for adults,195,1,0.00512820512820513,1.56,1.56,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
980,2020-10-03,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles for adults,548,5,0.00912408759124088,0.97,4.85,15.19,0.319289005924951,3.1319587628866,1,1,0.2,1,0,15.19,0.0
981,2020-10-04,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles for adults,171,1,0.00584795321637427,0.78,0.78,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
982,2020-10-05,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles for adults,196,2,0.0102040816326531,1.025,2.05,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
983,2020-10-07,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles for adults,43,1,0.0232558139534884,1.68,1.68,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
984,2020-09-29,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles for adults large piece,1,1,1.0,0.87,0.87,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
985,2020-10-10,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles for adults snow,4,1,0.25,1.25,1.25,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
986,2020-09-26,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 piece puzzles for adults village,1,1,1.0,1.68,1.68,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
987,2020-09-25,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 pieces puzzles,8,1,0.125,1.3,1.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
988,2020-09-25,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 puzzle,50,1,0.02,0.99,0.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
989,2020-09-26,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 puzzle,63,4,0.0634920634920635,0.9825,3.93,15.19,0.2587228439763,3.86513994910941,1,1,0.25,1,0,15.19,0.0
990,2020-09-27,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 puzzle,58,1,0.0172413793103448,0.87,0.87,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
991,2020-09-28,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 puzzle,34,1,0.0294117647058823,0.84,0.84,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
992,2020-10-03,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 puzzle,41,1,0.024390243902439,0.6,0.6,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
993,2020-10-07,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 puzzle,42,1,0.0238095238095238,0.87,0.87,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
994,2020-09-27,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,1000 puzzles,15,1,0.0666666666666667,1.39,1.39,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
995,2020-09-25,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,adult jigsaw puzzle,5,1,0.2,1.18,1.18,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
996,2020-09-27,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,adult jigsaw puzzles,28,1,0.0357142857142857,1.66,1.66,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
997,2020-10-08,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,adult puzzle,54,1,0.0185185185185185,2.42,2.42,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
998,2020-09-24,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,adult puzzles,43,1,0.0232558139534884,1.83,1.83,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
999,2020-09-27,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,adult puzzles,85,1,0.0117647058823529,1.58,1.58,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1000,2020-10-02,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,adult puzzles,18,1,0.0555555555555556,0.82,0.82,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1001,2020-09-28,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,art jigsaw puzzles,9,1,0.111111111111111,1.42,1.42,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1002,2020-09-25,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,art jigsaw puzzles for adults,2,1,0.5,1.16,1.16,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1003,2020-09-22,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,art puzzles for adults 1000 piece,3,1,0.333333333333333,0.61,0.61,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1004,2020-09-29,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,art puzzles for adults 1000 piece,8,1,0.125,1.2,1.2,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1005,2020-09-23,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,art puzzles for adults 1000 pieces and up,1,1,1.0,0.48,0.48,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1006,2020-10-08,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,b0032vy30w,79,1,0.0126582278481013,0.7,0.7,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1007,2020-10-10,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,b0032vy30w,120,1,0.00833333333333333,0.53,0.53,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1008,2020-10-09,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,b00itti3vw,157,1,0.00636942675159236,1.42,1.42,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1009,2020-10-14,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,b00itti3vw,158,1,0.00632911392405063,2.02,2.02,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1010,2020-10-16,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,b015vmtx22,23,1,0.0434782608695652,1.04,1.04,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1011,2020-10-13,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,b016zc2vfi,46,1,0.0217391304347826,1.68,1.68,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1012,2020-10-10,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,b01hinubc8,24,1,0.0416666666666667,1.08,1.08,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1013,2020-09-25,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,b06x9tcg94,583,12,0.0205831903945112,0.8975,10.77,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1014,2020-10-18,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,b073mvpw7y,1,1,1.0,1.21,1.21,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1015,2020-09-25,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,b073yf5ptt,154,2,0.012987012987013,0.805,1.61,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1016,2020-10-13,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,b07f16fv5x,4,1,0.25,1.34,1.34,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1017,2020-10-13,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,b07hfhvcy9,85,1,0.0117647058823529,2.23,2.23,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1018,2020-10-14,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,b07hfhvcy9,33,1,0.0303030303030303,2.14,2.14,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1019,2020-10-14,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,b07hfhwzrl,19,1,0.0526315789473684,1.55,1.55,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
1020,2020-09-28,Puzzles - switzerland,USD,Puzzles - switzerland - AUTO,Jigsaw Puzzles,*,-,b07n4kqv4x,24,1,0.0416666666666667,1.19,1.19,15.19,0.0783410138248848,12.7647058823529,1,1,1.0,1,0,15.19,0.0
